lepton pT,lepton eta,lepton phi,missing energy magnitude,missing energy phi,jet 1 pt,jet 1 eta,jet 1 phi,jet 1 b-tag,jet 2 pt,jet 2 eta,jet 2 phi,jet 2 b-tag,jet 3 pt,jet 3 eta,jet 3 phi,jet 3 b-tag,jet 4 pt,jet 4 eta,jet 4 phi,jet 4 b-tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,class
1.125139951705932617e+00,-9.944762587547302246e-01,-1.731410980224609375e+00,3.624478280544281006e-01,3.854249417781829834e-02,1.283692002296447754e+00,-7.862679958343505859e-01,1.124434113502502441e+00,2.173076152801513672e+00,7.593240141868591309e-01,1.248275399208068848e+00,-7.176009416580200195e-01,0.000000000000000000e+00,6.471645832061767578e-01,6.100395321846008301e-01,-1.361072361469268799e-01,2.548224449157714844e+00,1.035940885543823242e+00,-1.252194046974182129e+00,2.173640877008438110e-01,0.000000000000000000e+00,1.096755504608154297e+00,8.251512050628662109e-01,9.907647967338562012e-01,8.379155993461608887e-01,1.372992277145385742e+00,8.741872310638427734e-01,7.630735039710998535e-01,1.000000000000000000e+00
8.412927985191345215e-01,-1.255499839782714844e+00,2.150131016969680786e-02,1.043890953063964844e+00,9.789587259292602539e-01,3.671617507934570312e-01,-1.331884622573852539e+00,1.096160888671875000e+00,2.173076152801513672e+00,1.099137544631958008e+00,1.005432009696960449e+00,-1.179774284362792969e+00,2.214872121810913086e+00,8.315669894218444824e-01,2.523117661476135254e-01,-4.069286957383155823e-02,0.000000000000000000e+00,4.191471040248870850e-01,1.086373686790466309e+00,-1.539592981338500977e+00,0.000000000000000000e+00,7.251502871513366699e-01,8.892956376075744629e-01,9.874154925346374512e-01,1.761301517486572266e+00,1.621680736541748047e+00,1.209880232810974121e+00,9.912803769111633301e-01,1.000000000000000000e+00
8.326913714408874512e-01,2.027748823165893555e+00,-1.142703175544738770e+00,7.492340207099914551e-01,-1.141246199607849121e+00,8.888648152351379395e-01,1.644746541976928711e+00,-3.042937219142913818e-01,2.173076152801513672e+00,1.999977111816406250e+00,1.619340300559997559e+00,8.304797410964965820e-01,0.000000000000000000e+00,1.367563366889953613e+00,-1.272619217634201050e-01,-1.181786060333251953e+00,0.000000000000000000e+00,1.039591908454895020e+00,5.133912563323974609e-01,7.534091472625732422e-01,0.000000000000000000e+00,8.476145863533020020e-01,9.748104214668273926e-01,9.953436255455017090e-01,5.462130308151245117e-01,9.140377640724182129e-01,7.085357904434204102e-01,6.985086798667907715e-01,0.000000000000000000e+00
4.831439852714538574e-01,-2.100904703140258789e+00,-1.402378201484680176e+00,1.119364738464355469e+00,-7.406651973724365234e-01,1.282226204872131348e+00,-8.446915745735168457e-01,8.344957232475280762e-01,2.173076152801513672e+00,1.640774488449096680e+00,-7.391550540924072266e-01,-1.438324809074401855e+00,2.214872121810913086e+00,1.864396214485168457e+00,-3.338884115219116211e-01,3.571551144123077393e-01,0.000000000000000000e+00,1.216305613517761230e+00,-4.776684045791625977e-01,-1.700671911239624023e-01,0.000000000000000000e+00,7.790809869766235352e-01,1.063257932662963867e+00,9.917682409286499023e-01,8.293808698654174805e-01,1.897216200828552246e+00,1.238377571105957031e+00,1.087056994438171387e+00,1.000000000000000000e+00
9.285881519317626953e-01,-1.048044443130493164e+00,8.965175747871398926e-01,3.838141560554504395e-01,4.406365156173706055e-01,5.184968113899230957e-01,1.726935505867004395e+00,-1.085965752601623535e+00,0.000000000000000000e+00,7.429565191268920898e-01,1.448378443717956543e+00,1.369424462318420410e-01,0.000000000000000000e+00,7.000266909599304199e-01,-2.110047936439514160e-01,-8.184344172477722168e-01,2.548224449157714844e+00,1.253790140151977539e+00,8.723380565643310547e-01,1.663464903831481934e+00,3.101961374282836914e+00,7.990284562110900879e-01,8.221738338470458984e-01,9.824129343032836914e-01,9.059680700302124023e-01,7.462703585624694824e-01,6.904516220092773438e-01,7.534614801406860352e-01,0.000000000000000000e+00
1.031988263130187988e+00,-1.159564405679702759e-01,-1.132715702056884766e+00,9.883903861045837402e-01,4.053281843662261963e-01,8.055022358894348145e-01,-1.046698451042175293e+00,-8.481387495994567871e-01,0.000000000000000000e+00,1.234357953071594238e+00,-5.322524905204772949e-01,1.050747156143188477e+00,2.214872121810913086e+00,5.289714932441711426e-01,-9.501268267631530762e-01,-1.720988750457763672e+00,2.548224449157714844e+00,5.856375694274902344e-01,-1.609475255012512207e+00,-3.676159083843231201e-01,0.000000000000000000e+00,6.473768353462219238e-01,1.284274101257324219e+00,1.375526309013366699e+00,7.876139283180236816e-01,5.583279728889465332e-01,7.683146595954895020e-01,7.872073650360107422e-01,1.000000000000000000e+00
4.657581448554992676e-01,-5.133357048034667969e-01,-9.618183374404907227e-01,6.933452486991882324e-01,1.299702048301696777e+00,1.094156622886657715e+00,9.446539282798767090e-01,8.028963208198547363e-01,0.000000000000000000e+00,1.221138000488281250e+00,7.062489390373229980e-01,-4.501701295375823975e-01,2.214872121810913086e+00,1.914448261260986328e+00,7.975507378578186035e-01,1.708490252494812012e+00,2.548224449157714844e+00,1.961131453514099121e+00,-9.540253877639770508e-02,-4.908069372177124023e-01,0.000000000000000000e+00,2.408839464187622070e+00,1.660692691802978516e+00,9.828587770462036133e-01,7.285725474357604980e-01,1.516867518424987793e+00,1.304872512817382812e+00,1.031992912292480469e+00,1.000000000000000000e+00
8.802736997604370117e-01,-2.065841913223266602e+00,6.335133314132690430e-01,2.036613941192626953e+00,-1.510241627693176270e+00,4.697617888450622559e-01,-2.268642187118530273e+00,-7.150886654853820801e-01,0.000000000000000000e+00,4.852320849895477295e-01,-1.046109080314636230e+00,-4.736385494470596313e-02,0.000000000000000000e+00,6.164308786392211914e-01,-7.280260324478149414e-01,1.544288635253906250e+00,2.548224449157714844e+00,4.108712375164031982e-01,-5.484583377838134766e-01,-4.613960087299346924e-01,1.550980687141418457e+00,8.701971769332885742e-01,8.214392066001892090e-01,1.736142158508300781e+00,9.513466954231262207e-01,3.748828470706939697e-01,6.927062273025512695e-01,6.939392685890197754e-01,0.000000000000000000e+00
9.174246191978454590e-01,-4.665852189064025879e-01,-1.628206729888916016e+00,3.237953186035156250e-01,-1.623818039894104004e+00,8.961934447288513184e-01,-1.990616619586944580e-01,-5.593359470367431641e-02,2.173076152801513672e+00,7.060668468475341797e-01,1.809729456901550293e+00,1.411386489868164062e+00,0.000000000000000000e+00,9.465990662574768066e-01,-1.211368083953857422e+00,-4.800431132316589355e-01,0.000000000000000000e+00,9.512351751327514648e-01,7.515787482261657715e-01,6.823803782463073730e-01,0.000000000000000000e+00,8.421753048896789551e-01,1.082841992378234863e+00,9.903398156166076660e-01,1.157456040382385254e+00,9.826964139938354492e-01,1.021091103553771973e+00,1.123804330825805664e+00,1.000000000000000000e+00
1.944654703140258789e+00,3.340171277523040771e-01,1.541131734848022461e-01,1.447154283523559570e+00,1.600059986114501953e+00,4.859762787818908691e-01,5.545033216476440430e-01,-1.421917200088500977e+00,0.000000000000000000e+00,7.337655425071716309e-01,1.018059849739074707e+00,1.661614775657653809e+00,2.214872121810913086e+00,8.422799110412597656e-01,-9.118962883949279785e-01,-1.804866194725036621e-01,0.000000000000000000e+00,6.837306618690490723e-01,-3.177663385868072510e-01,1.625175952911376953e+00,3.101961374282836914e+00,8.657557368278503418e-01,9.816889166831970215e-01,2.241368293762207031e+00,1.116590619087219238e+00,4.975433051586151123e-01,8.460080623626708984e-01,7.775288224220275879e-01,1.000000000000000000e+00
1.214082241058349609e+00,5.814052224159240723e-01,-7.964696884155273438e-01,6.336424946784973145e-01,4.776775836944580078e-01,6.681830883026123047e-01,1.215976953506469727e+00,7.108700275421142578e-01,2.173076152801513672e+00,4.182514250278472900e-01,-8.168649673461914062e-01,1.707870811223983765e-01,2.214872121810913086e+00,5.725255608558654785e-01,-7.628799974918365479e-02,-1.682712078094482422e+00,0.000000000000000000e+00,7.185379266738891602e-01,1.422001361846923828e+00,-1.473003506660461426e+00,0.000000000000000000e+00,7.338929772377014160e-01,8.553535342216491699e-01,1.108460903167724609e+00,8.903023004531860352e-01,1.023149013519287109e+00,7.341183423995971680e-01,6.907835006713867188e-01,0.000000000000000000e+00
6.231459379196166992e-01,-1.175634384155273438e+00,1.542376160621643066e+00,4.796680808067321777e-01,3.176483809947967529e-01,1.274897575378417969e+00,4.455780088901519775e-01,8.719780296087265015e-02,0.000000000000000000e+00,1.403698086738586426e+00,-5.530802533030509949e-02,1.470198392868041992e+00,0.000000000000000000e+00,1.996463418006896973e+00,-2.592479884624481201e-01,-1.004825592041015625e+00,2.548224449157714844e+00,6.360228657722473145e-01,2.385595887899398804e-01,-7.682651877403259277e-01,3.101961374282836914e+00,2.788937807083129883e+00,1.542365431785583496e+00,9.880000948905944824e-01,1.325117945671081543e+00,3.088946342468261719e-01,1.202702999114990234e+00,1.317137002944946289e+00,0.000000000000000000e+00
4.201888740062713623e-01,8.317151665687561035e-01,-1.156520843505859375e-01,8.592250943183898926e-01,2.030347436666488647e-01,5.869274139404296875e-01,1.247435361146926880e-01,1.092280268669128418e+00,0.000000000000000000e+00,1.089442968368530273e+00,2.613597810268402100e-01,-9.373134970664978027e-01,2.214872121810913086e+00,1.144524216651916504e+00,8.958576321601867676e-01,1.099945664405822754e+00,2.548224449157714844e+00,8.881927132606506348e-01,-4.926592111587524414e-01,-1.161697745323181152e+00,0.000000000000000000e+00,1.067074537277221680e+00,1.004600882530212402e+00,9.779360294342041016e-01,9.984926581382751465e-01,1.224352955818176270e+00,8.847224116325378418e-01,8.011679649353027344e-01,0.000000000000000000e+00
1.027047038078308105e+00,-2.873749434947967529e-01,-7.565196752548217773e-01,1.149276137351989746e+00,1.625487639103084803e-04,8.552449941635131836e-01,-6.902157068252563477e-01,1.268017172813415527e+00,2.173076152801513672e+00,5.605223774909973145e-01,-4.720273315906524658e-01,-1.771938651800155640e-01,0.000000000000000000e+00,6.859769821166992188e-01,-8.782170414924621582e-01,-1.607822775840759277e+00,2.548224449157714844e+00,5.023923516273498535e-01,6.191598176956176758e-01,-1.696633100509643555e+00,0.000000000000000000e+00,8.143085241317749023e-01,9.155076742172241211e-01,9.866355657577514648e-01,7.643815875053405762e-01,5.138057470321655273e-01,7.737576961517333984e-01,6.777379512786865234e-01,1.000000000000000000e+00
1.334319353103637695e+00,-1.086029291152954102e+00,-5.157070755958557129e-01,9.850180149078369141e-01,-8.514750748872756958e-02,8.248313665390014648e-01,1.144680380821228027e+00,1.185969710350036621e+00,1.086538076400756836e+00,1.280438542366027832e+00,7.557889819145202637e-01,-1.665250301361083984e+00,0.000000000000000000e+00,5.266883969306945801e-01,1.040587067604064941e+00,-8.422880172729492188e-01,0.000000000000000000e+00,1.533708453178405762e+00,-1.237203240394592285e+00,4.437682330608367920e-01,1.550980687141418457e+00,8.815067410469055176e-01,9.328376650810241699e-01,9.772126674652099609e-01,7.567433714866638184e-01,2.199093103408813477e+00,1.659015417098999023e+00,1.596765279769897461e+00,0.000000000000000000e+00
3.091023564338684082e-01,-2.610777914524078369e-01,1.879597008228302002e-01,1.054286360740661621e+00,1.340988874435424805e+00,1.065392017364501953e+00,2.712975442409515381e-01,2.086059898138046265e-01,2.173076152801513672e+00,7.766986489295959473e-01,-1.398175209760665894e-01,-9.617260098457336426e-01,2.214872121810913086e+00,3.600237369537353516e-01,2.337691783905029297e+00,-1.460817933082580566e+00,0.000000000000000000e+00,7.044203281402587891e-01,5.866796970367431641e-01,-5.363091826438903809e-01,0.000000000000000000e+00,7.240943312644958496e-01,8.612803816795349121e-01,9.857143163681030273e-01,9.836208820343017578e-01,1.197987675666809082e+00,8.656597137451171875e-01,7.881634831428527832e-01,0.000000000000000000e+00
1.078106522560119629e+00,-2.776352465152740479e-01,6.695793271064758301e-01,7.011877298355102539e-01,1.374117136001586914e+00,1.033421039581298828e+00,-2.416186571121215820e+00,-3.181531131267547607e-01,0.000000000000000000e+00,1.068668842315673828e+00,-5.662505626678466797e-01,1.741510272026062012e+00,2.214872121810913086e+00,4.845392704010009766e-01,-2.407434701919555664e+00,-1.349316239356994629e+00,0.000000000000000000e+00,7.552924156188964844e-01,-8.582686781883239746e-01,4.867081716656684875e-02,3.101961374282836914e+00,1.027884364128112793e+00,8.556929826736450195e-01,9.906432628631591797e-01,8.828843235969543457e-01,8.305807113647460938e-01,1.067431807518005371e+00,1.258795738220214844e+00,0.000000000000000000e+00
5.772107243537902832e-01,-9.701270461082458496e-01,-4.152772128582000732e-01,1.247511148452758789e+00,1.434385180473327637e+00,8.084337115287780762e-01,5.089527368545532227e-01,6.970106363296508789e-01,2.173076152801513672e+00,5.938867926597595215e-01,-1.597849249839782715e+00,-9.095720052719116211e-01,0.000000000000000000e+00,1.083056807518005371e+00,-4.904510974884033203e-01,-1.374279141426086426e+00,0.000000000000000000e+00,7.056373357772827148e-01,-8.799220919609069824e-01,8.751466125249862671e-02,0.000000000000000000e+00,8.730776309967041016e-01,5.998499393463134766e-01,1.170125842094421387e+00,1.169248938560485840e+00,4.840667545795440674e-01,8.748415708541870117e-01,8.039698600769042969e-01,1.000000000000000000e+00
5.342035293579101562e-01,-1.273031353950500488e+00,-5.728605985641479492e-01,1.118710160255432129e+00,6.059283614158630371e-01,8.826355338096618652e-01,-1.634894967079162598e+00,-1.411938428878784180e+00,0.000000000000000000e+00,6.748427152633666992e-01,-1.216099500656127930e+00,2.379214912652969360e-01,1.107436060905456543e+00,4.146419763565063477e-01,-7.271158099174499512e-01,1.109930872917175293e+00,0.000000000000000000e+00,7.014994025230407715e-01,6.774574518203735352e-01,6.124615073204040527e-01,3.101961374282836914e+00,9.575514793395996094e-01,9.829689860343933105e-01,9.896311163902282715e-01,1.013825416564941406e+00,7.886941432952880859e-01,8.495416045188903809e-01,7.877450585365295410e-01,1.000000000000000000e+00
1.679108381271362305e+00,-4.052251875400543213e-01,-2.316186577081680298e-01,2.217069081962108612e-02,-1.033877655863761902e-01,6.169745922088623047e-01,-4.238438606262207031e-01,-1.468484759330749512e+00,0.000000000000000000e+00,6.964981555938720703e-01,4.935181140899658203e-01,5.447424054145812988e-01,0.000000000000000000e+00,5.449530482292175293e-01,-1.591206192970275879e-01,1.055566787719726562e+00,0.000000000000000000e+00,1.653708219528198242e+00,6.691291928291320801e-01,-1.720494389533996582e+00,1.550980687141418457e+00,8.051165342330932617e-01,7.660766839981079102e-01,7.139044404029846191e-01,4.435835480690002441e-01,5.555303096771240234e-01,6.484178900718688965e-01,6.464849710464477539e-01,0.000000000000000000e+00
2.140108346939086914e+00,-5.654434487223625183e-02,4.415313303470611572e-01,6.526724100112915039e-01,4.683629274368286133e-01,6.926421523094177246e-01,1.188021525740623474e-01,-1.466267228126525879e+00,0.000000000000000000e+00,6.384566426277160645e-01,-5.953917503356933594e-01,1.717097759246826172e+00,2.214872121810913086e+00,4.929690957069396973e-01,-1.446212291717529297e+00,-6.631085872650146484e-01,0.000000000000000000e+00,6.598768234252929688e-01,8.331953287124633789e-01,8.544031381607055664e-01,3.101961374282836914e+00,9.650159478187561035e-01,7.993509769439697266e-01,9.873650670051574707e-01,9.590207934379577637e-01,6.670899987220764160e-01,7.011414766311645508e-01,7.008394002914428711e-01,0.000000000000000000e+00
9.593336582183837891e-01,4.245962202548980713e-01,-2.099790573120117188e-01,1.741433143615722656e+00,1.079065084457397461e+00,6.290667653083801270e-01,-5.892122983932495117e-01,-1.107586383819580078e+00,2.173076152801513672e+00,7.489999532699584961e-01,2.827300131320953369e-01,5.486261844635009766e-01,1.107436060905456543e+00,1.418142318725585938e+00,7.565895318984985352e-01,-1.094692587852478027e+00,0.000000000000000000e+00,4.797554612159729004e-01,1.633538484573364258e+00,2.684159874916076660e-01,0.000000000000000000e+00,1.014002323150634766e+00,1.007912158966064453e+00,1.643129467964172363e+00,1.270917773246765137e+00,1.107941269874572754e+00,8.998024463653564453e-01,8.930067420005798340e-01,1.000000000000000000e+00
1.538923382759094238e+00,6.875677704811096191e-01,-9.862322807312011719e-01,8.698456287384033203e-01,1.377563834190368652e+00,1.010427594184875488e+00,-6.637084484100341797e-02,2.518472671508789062e-01,1.086538076400756836e+00,9.631617665290832520e-01,5.857985615730285645e-01,1.024115324020385742e+00,2.214872121810913086e+00,7.209255695343017578e-01,-1.236209347844123840e-01,9.618165493011474609e-01,0.000000000000000000e+00,6.564690470695495605e-01,3.784918040037155151e-02,-6.667162775993347168e-01,0.000000000000000000e+00,8.829036355018615723e-01,1.035637974739074707e+00,1.358331203460693359e+00,1.331511378288269043e+00,1.053804516792297363e+00,9.920316338539123535e-01,9.141685962677001953e-01,0.000000000000000000e+00
1.577721357345581055e+00,1.606994390487670898e+00,3.438757359981536865e-01,1.295349597930908203e-01,1.578608989715576172e+00,5.651249289512634277e-01,1.512055635452270508e+00,1.580685019493103027e+00,2.173076152801513672e+00,8.363769650459289551e-01,9.685198068618774414e-01,-1.056208238005638123e-01,2.214872121810913086e+00,1.292221784591674805e+00,1.903503060340881348e+00,-1.392585515975952148e+00,0.000000000000000000e+00,4.303438365459442139e-01,2.169044017791748047e+00,-4.070152044296264648e-01,0.000000000000000000e+00,6.731112599372863770e-01,9.712486863136291504e-01,9.862633347511291504e-01,8.317220211029052734e-01,1.046085238456726074e+00,7.200198173522949219e-01,7.181512713432312012e-01,0.000000000000000000e+00
